"","SubjID","Image.1","Image.2","Image.3","T2.1","T3.1","T4.1","T.7","gender","age","height","weight","education","marriage","wor.env","environmentalist","gov.staff","smoke","T.35.2","fam.income","Location","Image","sub.topic","topic"
"397","D20180113A1135","<U+72C2><U+98CE>","<U+6253><U+96F7>",NA,NA,NA,"2","5","1","48","169","158","4","2","1","<U+5426>","0","<U+5426>",NA,"1","Yangzhou","Image.1.tag","s-1","s"
"398","D20180114A0925","<U+96FE><U+973E>","<U+6C14><U+6E29><U+4E0A><U+5347>","<U+51B0><U+5C71><U+878D><U+5316>","2","3","3","3","0","35","162","110","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","c-1","c"
"399","D20180114A0926","<U+73AF><U+4FDD>","<U+51CF><U+5C11><U+6392><U+653E>",NA,"2","2","1","5","1","65","175","145","4","2","3",NA,NA,"<U+662F>","1","5","Yangzhou","Image.1.tag","g-2","g"
"400","D20180114A0927","<U+96FE><U+973E>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+6CB3><U+6C34><U+81ED><U+5473>","2","3","1","4","1","65","178","126","4","2",NA,"<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"401","D20180114A0928","<U+4E4C><U+4E91><U+5BC6><U+5E03>","<U+5C0F><U+96E8><U+7EF5><U+7EF5>","<U+9633><U+5149><U+5145><U+8DB3>","2","3","2","3","1","60","176","180","4","2",NA,NA,NA,"<U+662F>","1","4","Yangzhou","Image.1.tag","s-1","s"
"402","D20180114A0930","<U+53F0><U+98CE>","<U+5168><U+7403><U+53D8><U+6696>","<U+7F8E><U+56FD><U+9000><U+51FA><U+5DF4><U+9ECE><U+534F><U+5B9A>","1","1","1","5","1","35","176","160","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","a-3","a"
"403","D20180114A0932","<U+72C2><U+98CE>",NA,NA,"3","3","3","4","1","24","172","130","7","1","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","s-1","s"
"404","D20180114A0933","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+5927><U+6C14><U+6C61><U+67D3>","<U+6E29><U+5EA6><U+4E0A><U+5347>","2","1","3","4","1","34","171","150","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","h-2","h"
"405","D20180114A0934","<U+6C14><U+6E29><U+4E0B><U+964D><U+5E45><U+5EA6><U+8F83><U+5927>","<U+7A7A><U+6C14><U+6C61><U+67D3><U+592A><U+91CD>","<U+5927><U+73AF><U+5883><U+4E0D><U+4E50><U+89C2>","1","1","1","3","0","66","153","110","3","4",NA,"<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.1.tag","t-1","t"
"406","D20180114A0935","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+6D77><U+6D0B><U+6E29><U+5EA6><U+5347><U+9AD8>","<U+4E24><U+6781><U+51B0><U+96EA><U+878D><U+5316>,<U+5E94><U+4E25><U+9632><U+91CD><U+5EA6><U+78B3><U+973E><U+6C61><U+67D3><U+63A7><U+5236><U+6E29><U+5BA4><U+6548><U+5E94>",NA,"1","1","5","1","68","160","100","3","2","1","<U+5426>","0","<U+662F>","0","5","Yangzhou","Image.1.tag","h-3","h"
"407","D20180114A0936","<U+5929><U+6C14><U+4E0D><U+597D><U+65F6><U+4F1A><U+6253><U+96F7>",NA,NA,"2","3","3","5","0","48","164","160","2","2","1","<U+662F>",NA,"<U+5426>","0","2","Yangzhou","Image.1.tag","s-1","s"
"408","D20180114A0938","<U+964D><U+6E29>","<U+4E0B><U+96E8><U+6253><U+96F7>",NA,"2","1","1","4","1","65","170","148",NA,NA,NA,NA,NA,"<U+5426>","2","5","Yangzhou","Image.1.tag","t-1","t"
"409","D20180114A0939","<U+72C2><U+98CE><U+66B4><U+96E8>",NA,NA,"3","3","3","4","1","50","180","150","6","2","1","<U+5426>","0","<U+662F>","0","4","Yangzhou","Image.1.tag","s-1","s"
"410","D20180114A0940","<U+611F><U+5192>","<U+6CE8><U+610F><U+6DFB><U+51CF><U+8863><U+7269>",NA,"2","2","1","3","0","30","163","130","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","e-2","e"
"411","D20180114A0942","<U+5BD2><U+51B7>","<U+52A0><U+8863>","<U+6234><U+53E3><U+7F69>","2","1","1","5","1","29","173","145","7","1","1",NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","t-1","t"
"412","D20180114A0944","<U+6C14><U+5019><U+53D8><U+5316><U+5927>,<U+6709><U+63AA><U+65BD><U+63A7><U+5236>",NA,NA,NA,"1","1","4","0",NA,NA,NA,NA,NA,NA,NA,NA,"<U+5426>","0","8","Yangzhou","Image.1.tag","g-3","g"
"413","D20180114A0946","<U+98CE><U+96E8><U+4EA4><U+52A0>",NA,NA,"3","1","3","4","0","26","168","100","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","s-1","s"
"414","D20180114A0947","<U+6253><U+96F7>","<U+96FE><U+973E>","<U+66B4><U+96E8>","2","3","1","5","0","68","162","104","3","2",NA,NA,NA,"<U+5426>","0","4","Yangzhou","Image.1.tag","s-1","s"
"415","D20180114A0949","<U+4E45><U+6674><U+5FC5><U+6709><U+4E45><U+9634>","<U+522E><U+4E1C><U+5357><U+98CE><U+6696><U+548C>,<U+522E><U+897F><U+5317><U+98CE><U+51B7>","<U+51B7><U+4E0D><U+8FC7><U+4E09><U+3001><U+56DB><U+4E5D>","2","2","3","4","1","72","175","150","6","2","1","<U+5426>","0","<U+662F>","2","4","Yangzhou","Image.1.tag","s-5","s"
"416","D20180114A1000","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+96FE><U+973E><U+8BB8><U+591A><U+4E0D><U+7A33><U+5B9A><U+56E0><U+7D20>","<U+53F0><U+98CE>","1","3","1","5","0","68","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","h-1","h"
"417","D20180114A1002","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+6CBB><U+7406>","2","1","1","5","1","74","166","150","6","2","3",NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","c-1","c"
"418","D20180114A1003","<U+4E0B><U+96E8><U+65F6><U+4E4C><U+4E91><U+538B><U+5883>","<U+53F0><U+98CE><U+5927><U+4E34><U+5927><U+98CE><U+5927><U+96E8>","<U+4E0B><U+96EA><U+5929><U+767D><U+96EA><U+98DE><U+821E>","2","1","1","5","1","70","170","140","3","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","s-1","s"
"419","D20180114A1004","<U+5929><U+6C14><U+51B7>,<U+8DEF><U+9762><U+6ED1>","<U+5C11><U+51FA><U+95E8>,<U+591A><U+5728><U+5BB6>",NA,"2","1","2","5","1","72","168","160","3","2",NA,NA,NA,"<U+662F>",NA,"3","Yangzhou","Image.1.tag","s-1","s"
"420","D20180114A1006","<U+6253><U+96F7>","<U+95EA><U+7535>",NA,"2","2","3","3","1","69","172","146","3","2","1","<U+5426>",NA,"<U+5426>",NA,"3","Yangzhou","Image.1.tag","s-1","s"
"421","D20180114A1007","<U+9884><U+9632><U+4E3A><U+4E3B>",NA,NA,"1","3",NA,"4","1","60","164","120","4","2",NA,NA,NA,"<U+662F>","0","2","Yangzhou","Image.1.tag","f-4","f"
"422","C20180113A1123","<U+96FE><U+973E>",NA,NA,"2","3","3","2","0","19","164","115","6","1","1","<U+5426>","0","<U+662F>","1",NA,"Yangzhou","Image.1.tag","c-1","c"
"423","C20180113A1121","<U+53D7><U+51C9>","<U+611F><U+5192>","<U+4FDD><U+6696>","2","1","1","5","0","24","158","98","5","2","1","<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.1.tag","e-2","e"
"424","C20180113A1120","<U+6781><U+7AEF><U+5929><U+6C14>","<U+4EBA><U+4E3A><U+7834><U+574F>","<U+4EBA><U+7C7B><U+6C61><U+67D3>","2","1","1","3","0","38","170","138","4","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","x","t"
"425","C20180113A1119","<U+6C14><U+5019><U+53D8><U+6696>","<U+81EA><U+7136><U+707E><U+5BB3><U+591A>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>",NA,"3","3","4","0","41","160","125","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","h-1","h"
"426","C20180113A1000","<U+4E0D><U+8981><U+611F><U+5192>","<U+4E0D><U+8981><U+53D7><U+51C9>",NA,"2","3","3","5","1","80","179","140","3","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","e-2","e"
"427","C20180113A0943","<U+6625><U+6696><U+82B1><U+5F00>","<U+79CB><U+9AD8><U+6C14><U+723D>","<U+5BD2><U+51AC><U+814A><U+6708>","3","3","3","5","1","77","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","s-2","s"
"428","C20180113A0941","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+5371><U+5BB3><U+5065><U+5EB7>","2","3","1","4","1","40","175","150","5","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","c-1","c"
"429","C20180113A0939","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+5168><U+7403><U+53D8><U+6696>","1","2","3","4","1","30","165","130","8","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"430","C20180113A0937","<U+591A><U+7A7F><U+8863><U+670D>","<U+5E26><U+96E8><U+4F1E>","<U+9632><U+6652>","2","3","1","4","1","71","173","150","3","2","3",NA,NA,"<U+5426>",NA,"6","Yangzhou","Image.1.tag","f-3","f"
"431","C20180113A0936","<U+96FE><U+973E>","Pm<U+592A><U+9AD8>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","2","2","1","4","0","31","162","120","7","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"432","C20180113A0935","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+4E0D><U+5229><U+4E8E><U+5065><U+5EB7>","Pm2.5","2","3","1","4","0","43","160","106","6","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","c-1","c"
"433","C20180113A0934","<U+51CF><U+5C11><U+4EBA><U+4E3A><U+626C><U+5C18>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","<U+9910><U+996E><U+4E1A><U+6392><U+6C61>","3","1","3","2","1","63","176","145","4","2",NA,NA,NA,"<U+662F>","2","3","Yangzhou","Image.1.tag","g-2","g"
"434","C20180113A0933","<U+5929><U+6C14><U+6076><U+52A3>","<U+96FE><U+973E>","<U+5927><U+6C14><U+6C61><U+67D3>","1","2","3","3","0",NA,NA,NA,"6",NA,"1","<U+5426>","0","<U+5426>","0","2","Yangzhou","Image.1.tag","s-1","s"
"435","C20180113A0931","<U+96FE><U+973E>","<U+53E3><U+7F69>","<U+611F><U+5192>","1","1","3","4","0","40","154","108","6","2","1",NA,"0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"436","C20180113A0930","<U+96FE><U+973E><U+6709><U+6CA1><U+51CF><U+5C11>",NA,NA,"2","3","2","5","1","45","171","145","7","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"437","C20180113A0928","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+70DF><U+82B1><U+7206><U+7AF9>","<U+9505><U+7089><U+6D74><U+5BA4>","2","1","1","4","1","75","172","140","4","2","1","<U+5426>","1","<U+5426>","0","5","Yangzhou","Image.1.tag","d-1","d"
"438","C20180113A0927","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+73AF><U+5883><U+6C61><U+67D3>",NA,"2","3","2","3","0","43","160","140","4","3","1","<U+5426>","0","<U+5426>",NA,"2","Yangzhou","Image.1.tag","c-1","c"
"439","C20180113A0926","Pm2.5",NA,NA,"2","1","1","3","0","43","165","110","6","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"440","C20180113A0925","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","25","162","98","6","1",NA,"<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.1.tag","f-1","f"
"441","C20180113A0924","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","24","170",NA,"6","1",NA,"<U+5426>","0","<U+5426>",NA,NA,"Yangzhou","Image.1.tag","f-1","f"
"442","C20180113A0923","<U+5BD2><U+6D41>","Pm2.5 ","<U+80BA><U+7ED3><U+6838>","1","1","1","2","1","30","172","140","7","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","s-1","s"
"443","C20180113A0922","<U+96FE><U+973E>","<U+81ED><U+6C27>","<U+6C99><U+5C18>","2","1","1","4","1","50","170","160","7","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","c-1","c"
"444","C20180114A1002","<U+5B63><U+8282>",NA,NA,"3","3","2","5","1","42","175","150","4","2","1",NA,NA,"<U+662F>","<U+662F>","3","Yangzhou","Image.1.tag","s-3","s"
"445","C20180114A1008","<U+5168><U+7403><U+53D8><U+6696>","<U+73AF><U+5883><U+6C61><U+67D3>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","2","2","3","2","0","43","163","120","3","2",NA,"<U+5426>","0","<U+5426>","1","2","Yangzhou","Image.1.tag","h-1","h"
"446","C20180114A1010","<U+6392><U+653E>","<U+5E26><U+53E3><U+7F69>","<U+591A><U+5403><U+6C34><U+679C>","1","3","1","3","0","38","161","108","4","2","1","<U+5426>","0","<U+5426>","1","8","Yangzhou","Image.1.tag","d-2","d"
"447","C20180114A1011","<U+96FE><U+5929><U+5E26><U+53E3><U+7F69>","<U+591A><U+7A7F><U+8863>","<U+589E><U+52A0><U+62B5><U+6297><U+529B>","1","3","1","3","0","45","160","110","4","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","f-1","f"
"448","C20180114A1015","<U+4E1C><U+8FB9><U+65E5><U+51FA><U+897F><U+8FB9><U+96E8>","<U+516D><U+6708><U+5929>","<U+98CE><U+96F7><U+6FC0><U+8361><U+65E5><U+51FA><U+51B0><U+82B1>","2","2","3","1","0","43","163","110","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","s-5","s"
"449","C20180114A1019","<U+6E29><U+5DEE><U+5927>","<U+6CA1><U+89C4><U+5F8B>","<U+96FE><U+973E>","2","2","1","3","0","36","160","100","6","2",NA,NA,NA,"<U+5426>","<U+662F>","4","Yangzhou","Image.1.tag","z","t"
"450","C20180114A1023","<U+96FE><U+973E>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+81ED><U+6C27>","2","1","1","2","1","45","170","138","6","2","1","<U+5426>","0",NA,NA,"5","Yangzhou","Image.1.tag","c-1","c"
"451","C20180114A1026","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+96FE><U+973E>","2","1","3","5","0","42","158","123","6","2","1",NA,NA,"<U+5426>","0","4","Yangzhou","Image.1.tag","h-3","h"
"452","C20180114A1027","<U+5B63><U+8282>","<U+6C14><U+6D41>","<U+5BD2><U+6F6E>","2","2","3","5","0","48","158","110","4","2",NA,"<U+662F>","0","<U+5426>","0","2","Yangzhou","Image.1.tag","s-3","s"
"453","B20180113A0905","<U+5316><U+5DE5><U+4EA7><U+751F><U+6C61><U+67D3><U+53D8><U+5316>","<U+9020><U+6210><U+547C><U+5438><U+9053><U+611F><U+67D3>","<U+5F3A><U+529B><U+8981><U+6C42><U+641C><U+51FA><U+5F81><U+5F81>","2","2","1","5","0","62","155","120","3","2",NA,NA,NA,"<U+5426>","0","5","Yangzhou","Image.1.tag","d-1","d"
"454","B20180113A0907","<U+6709><U+65F6><U+6709><U+5316><U+5B66><U+6C14><U+5473>",NA,NA,"2","1",NA,"5","1","64","1.68","150","5","2","3","<U+5426>","0","<U+662F>","0","4","Yangzhou","Image.1.tag","c-1","c"
"455","B20180113A0930","<U+96FE><U+973E>",NA,NA,"2","1","1","3","0","63","160","120","3","4","3","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","c-1","c"
"456","B20180113A0931","<U+7A7A><U+6C14><U+4E0D><U+597D>",NA,NA,"2","1","2","5","0","64","165","130","4","2",NA,"<U+5426>",NA,"<U+5426>","4","3","Yangzhou","Image.1.tag","c-1","c"
"457","B20180113A0932","<U+6076><U+52A3>","<U+52A0><U+5927><U+7BA1><U+7406><U+548C><U+76D1><U+7763>","<U+4EBA><U+4EBA><U+6709><U+8D23><U+4EFB><U+611F>","2","1","1","5","0","58","158","116","5","4",NA,"<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","j","e"
"458","B20180113A0933","<U+81EA><U+6211><U+4FDD><U+62A4>",NA,NA,"3","3","2","5","0","64","163","115","3","2","3",NA,NA,"<U+5426>","1","2","Yangzhou","Image.1.tag","f-4","f"
"459","B20180113A0935","<U+5929><U+6C14><U+53D8><U+5316><U+5934><U+4E0D><U+8212><U+670D>",NA,NA,"2","1","1",NA,"0","64","162","130","2","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","e-2","e"
"460","B20180113A1000","<U+964D><U+4F4E><U+6392><U+653E>","<U+51CF><U+5C11><U+6C61><U+67D3>","<U+591A><U+79CD><U+690D><U+7269>","1","1","1","5","1","28","175","144","5","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.1.tag","g-1","g"
"461","B20180113A1001","<U+96FE><U+973E>","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+66B4><U+96E8>","2","1","1","3","0",NA,NA,NA,"7","2",NA,"<U+5426>","0","<U+5426>","0",NA,"Yangzhou","Image.1.tag","c-1","c"
"462","B20180113A1002","<U+4E0B><U+96E8>","<U+4E0B><U+96EA>","<U+96F6><U+4E0B>","3","1","3","4","0","30","163","100","5","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","s-1","s"
"463","B20180113A1003","<U+96FE><U+973E>","<U+51B0><U+96F9>","<U+6D41><U+611F>","1","1","1","3","0","28","167","108","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","c-1","c"
"464","B20180113A1004","<U+5316><U+5DE5><U+6C61><U+67D3>","<U+70E7><U+70E4><U+6CB9><U+70DF>","<U+96FE><U+973E>","2","1","3","1","0","30","156","106","5","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-2","c"
"465","B20180113A1007","<U+5BD2><U+6F6E>","<U+96FE><U+973E>","<U+81ED><U+6C27>","2","3","3","5","0","27","170","130","6","2",NA,NA,NA,"<U+5426>","<U+662F>","3","Yangzhou","Image.1.tag","s-1","s"
"466","B20180113A1008","<U+5BD2><U+6F6E>","<U+81ED><U+6C27>","<U+5384><U+5C14><U+9006><U+6D41>","2","1","1","1","0","33","160","116","6","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.1.tag","s-1","s"
"467","B20180113A1009","<U+6C14><U+6E29><U+5347><U+9AD8>",NA,NA,"1","1","3","3","0","26","162","110","7","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","t-2","t"
"468","B20180113A1012","<U+5C3E><U+6C14><U+6392><U+653E>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+7A7A><U+8C03>","3","3","1","5","1","32","174","150","5","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.1.tag","d-1","d"
"469","B20180113A1013","<U+6625><U+6696><U+82B1><U+5F00>",NA,NA,"2","1","1","5","0","53","165","120","3","2","2","<U+662F>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","s-2","s"
"470","B20180114A0900","<U+5B69><U+5B50><U+7684><U+8138><U+8BF4><U+53D8><U+5C31><U+53D8>","<U+6E29><U+5BA4><U+6548><U+5E94>",NA,NA,NA,"1","3","0","25","162","100","6","1","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","z","t"
"471","B20180114A0905","<U+51B7>","<U+6C61><U+67D3>",NA,"1","1","3","3","0","33","162","130","4","2","2","<U+662F>","0","<U+5426>","1","5","Yangzhou","Image.1.tag","t-1","t"
"472","B20180114A0908","<U+513F><U+7AE5><U+6613><U+60A3><U+547C><U+5438><U+9053><U+75BE><U+75C5>","<U+4E0D><U+5B9C><U+51FA><U+884C>","<U+51FA><U+884C><U+4E0D><U+4FBF>","3","2","3","4","0","26","160","90","6","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","e-2","e"
"473","B20180114A0909","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+5DE5><U+5382><U+6392><U+653E>",NA,"1","1","2","3","1","48","180","195","4","2","1","<U+5426>","0","<U+662F>","0","4","Yangzhou","Image.1.tag","c-1","c"
"474","B20180114P1301","<U+51B0><U+5DDD><U+878D><U+5316>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>","<U+6781><U+7AEF><U+5929><U+6C14>","2","1","1","4","1","23","174","160","4","2","1","<U+5426>","0","<U+662F>","0","3","Yangzhou","Image.1.tag","a-4","a"
"475","B20180114P1302","<U+96FE><U+973E>","<U+6234><U+53E3><U+7F69>","<U+5BF9><U+4EBA><U+9F3B><U+5B50><U+6709><U+95EE><U+9898>","3","1","2","4","0","80","154","100",NA,"2","1","<U+5426>","0","<U+5426>",NA,"3","Yangzhou","Image.1.tag","c-1","c"
"476","B20180114P1304","<U+96FE><U+973E>",NA,NA,"2","1","1","5","0","64","160","130","1",NA,"3","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","c-1","c"
"477","B20180114P1306","<U+96FE><U+973E><U+5316><U+5DE5><U+6C14><U+5473>","<U+51CF><U+5C11><U+6C61><U+67D3><U+7269><U+6392><U+6CC4>","<U+5BF9><U+5316><U+5DE5><U+4F01><U+4E1A><U+4E25><U+683C><U+76D1><U+7BA1><U+3001><U+6559><U+80B2>","2","1","3","5","1","60","180","164","6","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"478","B20180114P1310","<U+96FE><U+973E><U+8F83><U+591A>","<U+6C14><U+5019><U+53D8><U+6696>","<U+65F1><U+60C5><U+8F83><U+591A>","2","3","1","5","1",NA,"165","140","5","2","1","<U+662F>","1","<U+5426>","1","3","Yangzhou","Image.1.tag","c-1","c"
"479","B20180114P1311","<U+96FE><U+973E>","<U+5316><U+5DE5><U+6C61><U+67D3>","<U+6C34><U+60A3>","2","2","1","3","1","55","165","140","7","2","1",NA,NA,"<U+662F>","1","4","Yangzhou","Image.1.tag","c-1","c"
"480","B20180114P1312","<U+5C3C><U+5C14>","<U+6696><U+5BA4><U+6548><U+5E94>",NA,"2","1","1","2","1","50","170","160","6","2","3","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.1.tag","h-3","h"
"481","B20180114P1401","pm2.5","<U+5316><U+5DE5><U+6392><U+653E>","<U+626C><U+5C18>","2","2","2","5","1","70","180","145","4","2","1",NA,NA,"<U+5426>","0","2","Yangzhou","Image.1.tag","c-1","c"
"482","B20180114P1402","<U+5929><U+6C14><U+6674><U+6717>","<U+590F><U+98CE><U+51AC><U+592A><U+9633>",NA,"2","2","3","4","0","56","160","150","3","2",NA,"<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","s-2","s"
"483","B20180114P1404","<U+6781><U+5BD2>","<U+7A7A><U+6C14><U+5316><U+5DE5><U+6C61><U+67D3>","<U+96FE><U+973E>",NA,"1","3","4","0","34","162","120","4","2","1","<U+5426>","0","<U+5426>",NA,"3","Yangzhou","Image.1.tag","t-1","t"
"484","B20180114P1405","<U+96FE><U+973E>","<U+6781><U+5BD2>","<U+7A7A><U+6C14><U+5316><U+5DE5><U+6C61><U+67D3>","1","1","2","4","0","39","165","115",NA,"2",NA,NA,NA,"<U+5426>",NA,NA,"Yangzhou","Image.1.tag","c-1","c"
"485","B20180114P1408","<U+6C14><U+5019><U+53CD><U+5E38>","<U+6D41><U+611F>","<U+4E0B><U+96EA><U+7A7A><U+6C14><U+597D>","2","1","1","4","0","56","154","126","3","2","3","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.1.tag","x","t"
"486","B20180114P1409","<U+5FFD><U+51B7><U+5FFD><U+70ED>","<U+96FE><U+973E><U+591A>",NA,"2","1","1","5","0","72","156","115",NA,NA,NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.1.tag","z","t"
"487","A20170826A1045","<U+98CE><U+548C><U+65E5><U+4E3D>","<U+6C14><U+5019><U+5B9C><U+4EBA>",NA,"2","1","2","5","0","37","162","108","4","2","1","<U+5426>","0","<U+5426>","2","3","Yangzhou","Image.1.tag","s-2","s"
"488","A20170826A1041","<U+5929><U+6C14><U+53D8><U+6696>","<U+96FE><U+973E><U+5929><U+6C14><U+591A>","<U+51CF><U+5C11><U+51FA><U+95E8>","2","2","3","5","1","38","183","195","4","2","3","<U+5426>","0","<U+5426>","2",NA,"Yangzhou","Image.1.tag","t-2","t"
"489","A20170826A1035","<U+80FD><U+6E90><U+5371><U+673A>","<U+751F><U+6001><U+73AF><U+5883><U+6076><U+5316>","<U+5168><U+7403><U+53D8><U+6696>","1","1","1","3","0","40","160","100","7","2",NA,"<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","i","i"
"490","A20170826A1029","<U+51AC><U+5929><U+6BD4><U+8FC7><U+53BB><U+66F4><U+51B7>","<U+590F><U+5929><U+6BD4><U+8FC7><U+53BB><U+66F4><U+70ED>","<U+81EA><U+7136><U+707E><U+5BB3><U+6BD4><U+8FC7><U+53BB><U+66F4><U+591A>","1","1","1","5","0","49","154","100","4","2","1","<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.1.tag","x","t"
"491","A20170826A1023","<U+6C14><U+5019><U+66F4><U+70ED>","<U+6CE8><U+610F><U+9632><U+6691>",NA,"3","1","3","5","1","63","170","140","3","2","3","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.1.tag","x","t"
"492","A20170826A1100","<U+4E8B><U+5148><U+505A><U+597D><U+9884><U+9632>",NA,NA,"3","2",NA,"3","0",NA,"158","150","3","2","1","<U+5426>","0","<U+5426>",NA,"2","Yangzhou","Image.1.tag","f-4","f"
"493","A20170826A1038","<U+5168><U+7403><U+53D8><U+6696>","<U+73AF><U+5883><U+6C61><U+67D3>","<U+6C7D><U+8F66><U+8F83><U+591A>","1","1","1","4","1","38","175","170","7","2","3","<U+662F>","0","<U+5426>","1","5","Yangzhou","Image.1.tag","h-1","h"
"494","A20170826A1046","<U+72C2><U+98CE><U+66B4><U+96E8>",NA,NA,"1","3","1","5","1","30","180","160","4","2","3",NA,NA,"<U+5426>","1","4","Yangzhou","Image.1.tag","s-1","s"
"495","A20170827A1048","<U+9884><U+9632>",NA,NA,"2","1","2","4","1","55","167","126","4","2","3","<U+662F>","0","<U+5426>","1","2","Yangzhou","Image.1.tag","f-4","f"
"496","A20170827A1049","<U+79CB><U+96E8><U+7EF5><U+7EF5>","<U+53D8><U+5316><U+83AB><U+6D4B>","<U+98CE><U+4E91><U+53D8><U+5E7B>","2","1","3","5","0","30","160","120","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.1.tag","s-1","s"
